id,user_id,amount,currency,merchant_id,device_id,status,created_at,decision
tx_00001342,user_0059,33.26,GBP,merchant_085,device_198,completed,2026-06-10 22:54:07.071006+00:00,approve
tx_00008512,user_0421,120.61,USD,merchant_060,device_096,completed,2026-06-20 03:34:39.071006+00:00,approve
tx_00001619,user_0495,110.91,CAD,merchant_038,device_190,completed,2026-05-22 23:38:29.071006+00:00,approve
tx_00005287,user_0431,317.8,GBP,merchant_034,device_035,completed,2026-04-26 16:16:12.071006+00:00,approve
tx_00002060,user_0447,69.99,CAD,merchant_017,device_017,completed,2026-04-24 22:12:11.071006+00:00,approve
tx_00000455,user_0158,39.91,USD,merchant_008,device_107,completed,2026-06-22 16:47:50.103132+00:00,block
tx_00002219,user_0096,32.43,GBP,merchant_003,device_066,completed,2026-05-11 08:55:29.071006+00:00,approve
tx_00006038,user_0217,18.85,GBP,merchant_039,device_044,completed,2026-06-17 05:36:29.071006+00:00,approve
tx_00000260,user_0396,12.18,USD,merchant_011,device_184,completed,2026-06-03 06:33:11.071006+00:00,approve
tx_00009365,user_0380,28.93,GBP,merchant_066,device_159,completed,2026-06-17 09:31:04.071006+00:00,approve
tx_00009093,user_0490,309.78,CAD,merchant_099,device_196,completed,2026-05-31 21:47:48.071006+00:00,approve
tx_00003744,user_0120,18.83,USD,merchant_001,device_124,completed,2026-05-22 19:27:56.071006+00:00,approve
tx_00002026,user_0306,3.77,USD,merchant_039,device_192,completed,2026-05-14 10:43:53.071006+00:00,approve
tx_00006988,user_0184,29.66,CAD,merchant_044,device_120,completed,2026-04-26 05:15:35.071006+00:00,approve
tx_00004234,user_0129,96.77,USD,merchant_000,device_145,completed,2026-05-15 23:54:56.071006+00:00,approve
tx_00001917,user_0245,33.34,GBP,merchant_077,device_166,completed,2026-04-26 15:41:01.071006+00:00,approve
tx_00001828,user_0306,106.05,EUR,merchant_093,device_146,completed,2026-05-05 10:33:59.071006+00:00,approve
tx_00006233,user_0079,78.61,GBP,merchant_068,device_113,completed,2026-04-25 13:24:17.071006+00:00,approve
tx_00009332,user_0320,22.93,USD,merchant_021,device_003,completed,2026-06-14 08:33:30.071006+00:00,approve
tx_00006283,user_0086,28.44,CAD,merchant_016,device_074,completed,2026-06-18 20:25:25.071006+00:00,approve
tx_00004208,user_0113,9.55,EUR,merchant_019,device_016,completed,2026-06-20 00:40:34.071006+00:00,approve
tx_00000224,user_0360,15.29,EUR,merchant_091,device_187,completed,2026-06-15 14:58:17.071006+00:00,approve
tx_00008915,user_0292,16.28,EUR,merchant_014,device_090,completed,2026-05-07 01:37:25.071006+00:00,approve
tx_00006469,user_0082,15.68,CAD,merchant_043,device_009,completed,2026-05-03 07:04:23.071006+00:00,approve
tx_00009413,user_0043,24.34,EUR,merchant_058,device_143,completed,2026-06-22 04:43:54.071006+00:00,approve
tx_00000846,user_0078,10.15,GBP,merchant_030,device_001,completed,2026-05-16 04:56:16.071006+00:00,approve
tx_00004289,user_0154,96.82,CAD,merchant_068,device_026,completed,2026-05-22 07:18:45.071006+00:00,approve
tx_00005560,user_0237,56.81,USD,merchant_061,device_058,completed,2026-05-20 02:52:12.071006+00:00,approve
tx_00002551,user_0160,42.31,EUR,merchant_002,device_184,completed,2026-06-07 16:04:08.071006+00:00,approve
tx_00000117,user_0069,93.66,EUR,merchant_034,device_067,completed,2026-06-08 11:54:05.071006+00:00,approve
tx_00008837,user_0001,38.59,GBP,merchant_074,device_153,completed,2026-05-03 05:35:52.071006+00:00,approve
tx_00005966,user_0359,68.17,CAD,merchant_039,device_121,completed,2026-06-15 05:28:08.071006+00:00,approve
tx_00008195,user_0310,238.76,CAD,merchant_089,device_165,completed,2026-05-31 08:20:54.071006+00:00,approve
tx_00008659,user_0460,21.39,USD,merchant_068,device_002,completed,2026-06-21 14:00:14.071006+00:00,approve
tx_00007489,user_0045,53.81,GBP,merchant_013,device_006,completed,2026-04-26 23:31:24.071006+00:00,approve
tx_00000005,user_0429,18.8,GBP,merchant_077,device_134,completed,2026-05-24 18:18:44.071006+00:00,approve
tx_00005342,user_0283,13.34,USD,merchant_082,device_173,completed,2026-04-25 01:37:00.071006+00:00,approve
tx_00009111,user_0373,305.62,USD,merchant_036,device_187,completed,2026-06-02 02:01:45.071006+00:00,approve
tx_00004324,user_0485,115.08,USD,merchant_040,device_032,completed,2026-05-31 20:40:06.071006+00:00,approve
tx_00001063,user_0352,44.63,EUR,merchant_049,device_063,completed,2026-04-30 08:29:24.071006+00:00,approve
tx_00002590,user_0035,26.59,EUR,merchant_092,device_067,completed,2026-04-25 10:29:38.071006+00:00,approve
tx_00008434,user_0169,30.69,GBP,merchant_049,device_035,completed,2026-05-21 11:02:16.071006+00:00,approve
tx_00003735,user_0101,47.09,CAD,merchant_032,device_170,completed,2026-06-22 14:33:17.071006+00:00,approve
tx_00003517,user_0451,53.02,USD,merchant_006,device_177,completed,2026-05-01 23:24:51.071006+00:00,approve
tx_00006986,user_0264,35.88,USD,merchant_012,device_152,completed,2026-05-18 17:21:06.071006+00:00,approve
tx_00006767,user_0278,9.63,GBP,merchant_047,device_170,completed,2026-06-23 17:52:11.071006+00:00,approve
tx_00005622,user_0100,52.3,CAD,merchant_026,device_012,completed,2026-06-23 04:39:00.071006+00:00,approve
tx_00001605,user_0445,9.54,EUR,merchant_001,device_000,completed,2026-05-10 23:32:41.071006+00:00,approve
tx_00001733,user_0432,258.19,EUR,merchant_018,device_145,completed,2026-05-12 16:40:04.071006+00:00,approve
tx_00009341,user_0078,53.42,CAD,merchant_055,device_024,completed,2026-04-25 17:28:55.071006+00:00,approve
tx_00003812,user_0337,83.17,CAD,merchant_082,device_197,completed,2026-05-18 00:16:49.071006+00:00,approve
tx_00000124,user_0447,0.77,GBP,merchant_007,device_042,completed,2026-05-18 17:15:48.103132+00:00,block
tx_00001761,user_0204,329.37,EUR,merchant_053,device_087,completed,2026-06-19 20:54:56.071006+00:00,approve
tx_00005401,user_0344,13.5,USD,merchant_054,device_120,completed,2026-05-19 21:15:20.071006+00:00,approve
tx_00002739,user_0172,6.32,CAD,merchant_057,device_152,completed,2026-06-12 23:25:05.071006+00:00,approve
tx_00002472,user_0207,28.08,USD,merchant_016,device_079,completed,2026-05-25 19:28:27.071006+00:00,approve
tx_00006738,user_0186,10.79,EUR,merchant_015,device_106,completed,2026-06-10 01:41:47.071006+00:00,approve
tx_00006891,user_0168,121.75,GBP,merchant_045,device_199,completed,2026-05-08 16:50:19.071006+00:00,approve
tx_00007943,user_0072,220.18,USD,merchant_032,device_121,completed,2026-05-05 22:40:21.071006+00:00,approve
tx_00004206,user_0453,62.24,GBP,merchant_012,device_110,completed,2026-06-05 01:33:33.071006+00:00,approve
tx_00006371,user_0040,42.96,USD,merchant_027,device_053,completed,2026-06-02 21:50:36.071006+00:00,approve
tx_00000232,user_0009,36.74,CAD,merchant_091,device_090,completed,2026-05-23 10:40:19.071006+00:00,approve
tx_00008258,user_0258,24.0,CAD,merchant_002,device_134,completed,2026-05-30 05:50:51.071006+00:00,approve
tx_00007561,user_0042,487.76,CAD,merchant_066,device_106,completed,2026-06-07 21:23:13.071006+00:00,approve
tx_00006168,user_0409,17.0,GBP,merchant_081,device_036,completed,2026-05-24 20:35:15.071006+00:00,approve
tx_00003596,user_0169,37.56,CAD,merchant_000,device_196,completed,2026-05-26 03:22:21.071006+00:00,approve
tx_00006288,user_0135,46.05,CAD,merchant_019,device_194,completed,2026-05-01 06:26:12.071006+00:00,approve
tx_00004632,user_0137,5.23,GBP,merchant_002,device_147,completed,2026-06-14 19:53:09.071006+00:00,approve
tx_00000125,user_0282,10.13,GBP,merchant_057,device_105,completed,2026-04-25 01:45:40.071006+00:00,approve
tx_00007641,user_0384,11.52,EUR,merchant_045,device_127,completed,2026-06-02 04:21:19.071006+00:00,approve
tx_00006229,user_0225,14.59,CAD,merchant_034,device_187,completed,2026-06-17 19:36:56.071006+00:00,approve
tx_00001296,user_0131,40.71,EUR,merchant_084,device_184,completed,2026-05-07 15:30:46.071006+00:00,approve
tx_00001976,user_0465,15.58,CAD,merchant_030,device_187,completed,2026-06-10 10:20:39.071006+00:00,approve
tx_00009480,user_0294,16.44,GBP,merchant_096,device_124,completed,2026-05-18 15:44:43.071006+00:00,approve
tx_00000081,user_0302,2.15,CAD,merchant_076,device_145,completed,2026-06-23 16:09:08.103132+00:00,block
tx_00005750,user_0440,322.94,CAD,merchant_095,device_097,completed,2026-05-17 10:56:44.071006+00:00,approve
tx_00008152,user_0218,6.06,GBP,merchant_015,device_148,completed,2026-05-09 12:52:25.071006+00:00,approve
tx_00003086,user_0090,6.2,GBP,merchant_091,device_112,completed,2026-04-25 03:32:32.071006+00:00,approve
tx_00009276,user_0085,37.6,CAD,merchant_027,device_071,completed,2026-06-11 05:24:15.071006+00:00,approve
tx_00006882,user_0380,35.52,EUR,merchant_029,device_044,completed,2026-04-27 02:02:43.071006+00:00,approve
tx_00009305,user_0063,188.96,USD,merchant_060,device_032,completed,2026-05-25 23:08:56.071006+00:00,approve
tx_00007673,user_0342,7.61,CAD,merchant_064,device_149,completed,2026-06-20 23:21:57.071006+00:00,approve
tx_00003345,user_0379,82.84,USD,merchant_098,device_052,completed,2026-06-19 10:11:25.071006+00:00,approve
tx_00008172,user_0148,6.86,EUR,merchant_098,device_049,completed,2026-05-25 13:35:06.071006+00:00,approve
tx_00009421,user_0396,58.94,USD,merchant_042,device_167,completed,2026-05-24 05:57:09.071006+00:00,approve
tx_00005870,user_0393,23.73,CAD,merchant_068,device_153,completed,2026-06-20 23:45:10.071006+00:00,approve
tx_00006506,user_0474,54.04,USD,merchant_046,device_025,completed,2026-06-16 11:16:02.071006+00:00,approve
tx_00002797,user_0283,13.97,EUR,merchant_054,device_005,completed,2026-04-25 23:21:53.071006+00:00,approve
tx_00000918,user_0127,27.4,GBP,merchant_016,device_134,completed,2026-04-29 19:51:18.071006+00:00,approve
tx_00001646,user_0171,2.49,CAD,merchant_058,device_174,completed,2026-05-14 11:24:41.071006+00:00,approve
tx_00005122,user_0307,254.48,EUR,merchant_038,device_137,completed,2026-06-08 16:55:27.071006+00:00,approve
tx_00005126,user_0124,61.26,CAD,merchant_030,device_027,completed,2026-04-28 10:51:07.071006+00:00,approve
tx_00004621,user_0497,10.91,USD,merchant_073,device_118,completed,2026-05-19 09:31:14.071006+00:00,approve
tx_00006809,user_0438,10.19,USD,merchant_025,device_048,completed,2026-05-15 23:43:48.071006+00:00,approve
tx_00000364,user_0057,84.51,GBP,merchant_015,device_029,completed,2026-06-22 21:20:18.071006+00:00,approve
tx_00002125,user_0127,265.63,GBP,merchant_071,device_095,completed,2026-05-09 14:02:54.071006+00:00,approve
tx_00008150,user_0407,21.37,CAD,merchant_068,device_039,completed,2026-06-04 20:11:42.071006+00:00,approve
tx_00008717,user_0243,103.88,EUR,merchant_024,device_169,completed,2026-04-27 20:02:39.071006+00:00,approve
tx_00000055,user_0021,26.21,CAD,merchant_018,device_072,completed,2026-04-29 09:04:04.071006+00:00,approve
tx_00000638,user_0396,125.21,GBP,merchant_034,device_004,completed,2026-05-14 04:50:49.071006+00:00,approve
tx_00000302,user_0004,14.85,USD,merchant_082,device_056,completed,2026-05-05 22:12:48.071006+00:00,approve
tx_00005811,user_0324,12.81,USD,merchant_024,device_086,completed,2026-05-10 02:36:36.071006+00:00,approve
tx_00001276,user_0328,170.72,GBP,merchant_023,device_091,completed,2026-06-07 10:29:42.071006+00:00,approve
tx_00004432,user_0449,99.65,GBP,merchant_049,device_105,completed,2026-06-20 17:51:28.071006+00:00,approve
tx_00003644,user_0479,22.71,EUR,merchant_026,device_123,completed,2026-05-04 18:45:30.071006+00:00,approve
tx_00004143,user_0224,69.52,GBP,merchant_029,device_087,completed,2026-05-04 06:14:09.071006+00:00,approve
tx_00002878,user_0435,7.72,CAD,merchant_050,device_137,completed,2026-05-10 08:22:26.071006+00:00,approve
tx_00006493,user_0172,11.96,CAD,merchant_032,device_132,completed,2026-05-27 08:53:28.071006+00:00,approve
tx_00005240,user_0175,18.44,EUR,merchant_001,device_145,completed,2026-04-25 12:34:38.071006+00:00,approve
tx_00009408,user_0129,5.67,EUR,merchant_087,device_024,completed,2026-05-07 17:46:45.071006+00:00,approve
tx_00006937,user_0155,31.49,USD,merchant_062,device_079,completed,2026-04-25 09:04:01.071006+00:00,approve
tx_00007240,user_0253,372.72,EUR,merchant_034,device_169,completed,2026-05-31 23:15:25.071006+00:00,approve
tx_00002593,user_0047,7.28,USD,merchant_009,device_026,completed,2026-06-12 19:52:17.071006+00:00,approve
tx_00002393,user_0110,155.88,GBP,merchant_007,device_110,completed,2026-05-04 16:44:04.071006+00:00,approve
tx_00000523,user_0412,15.23,GBP,merchant_021,device_080,completed,2026-05-17 15:12:51.071006+00:00,approve
tx_00006376,user_0072,48.24,EUR,merchant_007,device_036,completed,2026-05-25 21:54:45.071006+00:00,approve
tx_00006981,user_0294,55.26,CAD,merchant_008,device_060,completed,2026-05-04 16:26:43.071006+00:00,approve
tx_00006677,user_0146,57.25,GBP,merchant_006,device_009,completed,2026-05-21 03:22:57.071006+00:00,approve
tx_00003900,user_0259,41.79,USD,merchant_045,device_116,completed,2026-05-12 09:37:53.071006+00:00,approve
tx_00000134,user_0332,242.48,GBP,merchant_029,device_051,completed,2026-06-23 04:27:35.103132+00:00,block
tx_00005585,user_0369,57.52,USD,merchant_075,device_039,completed,2026-05-19 17:27:04.071006+00:00,approve
tx_00009360,user_0358,9.85,EUR,merchant_017,device_062,completed,2026-06-17 10:11:55.071006+00:00,approve
tx_00007956,user_0343,165.42,GBP,merchant_090,device_148,completed,2026-05-31 16:01:23.071006+00:00,approve
tx_00007570,user_0344,3.84,GBP,merchant_005,device_113,completed,2026-06-13 23:51:03.071006+00:00,approve
tx_00006777,user_0219,4.4,GBP,merchant_087,device_164,completed,2026-05-15 21:46:21.071006+00:00,approve
tx_00000671,user_0307,203.28,GBP,merchant_014,device_081,completed,2026-06-07 23:59:43.071006+00:00,approve
tx_00004188,user_0020,54.82,CAD,merchant_032,device_172,completed,2026-04-28 02:35:09.071006+00:00,approve
tx_00000666,user_0251,53.35,CAD,merchant_079,device_047,completed,2026-05-27 17:30:34.071006+00:00,approve
tx_00003266,user_0369,382.42,USD,merchant_033,device_114,completed,2026-05-30 02:06:57.071006+00:00,approve
tx_00001887,user_0206,118.91,GBP,merchant_049,device_170,completed,2026-06-17 23:44:55.071006+00:00,approve
tx_00008472,user_0243,233.26,GBP,merchant_075,device_160,completed,2026-06-14 05:19:42.071006+00:00,approve
tx_00009091,user_0137,32.24,EUR,merchant_055,device_051,completed,2026-05-20 12:45:16.071006+00:00,approve
tx_00007687,user_0304,21.43,EUR,merchant_038,device_198,completed,2026-06-08 13:58:03.071006+00:00,approve
tx_00006031,user_0354,16.39,EUR,merchant_019,device_003,completed,2026-06-20 00:30:07.071006+00:00,approve
tx_00006090,user_0105,10.4,USD,merchant_053,device_157,completed,2026-05-29 13:10:15.071006+00:00,approve
tx_00006238,user_0498,6.85,EUR,merchant_082,device_123,completed,2026-06-13 04:03:19.071006+00:00,approve
tx_00007350,user_0392,37.36,EUR,merchant_085,device_081,completed,2026-04-26 11:57:58.071006+00:00,approve
tx_00007830,user_0089,829.86,GBP,merchant_060,device_084,completed,2026-04-30 14:36:38.071006+00:00,approve
tx_00000760,user_0087,12.25,EUR,merchant_000,device_004,completed,2026-06-05 07:13:08.071006+00:00,approve
tx_00006254,user_0126,4.25,GBP,merchant_086,device_017,completed,2026-06-21 16:48:52.071006+00:00,approve
tx_00001906,user_0148,22.6,USD,merchant_070,device_029,completed,2026-05-31 22:06:41.071006+00:00,approve
tx_00003818,user_0313,17.97,CAD,merchant_092,device_195,completed,2026-06-20 20:05:29.071006+00:00,approve
tx_00006269,user_0360,12.67,GBP,merchant_067,device_120,completed,2026-05-09 05:54:37.071006+00:00,approve
tx_00004300,user_0138,22.32,USD,merchant_073,device_043,completed,2026-05-17 00:31:12.071006+00:00,approve
tx_00005569,user_0108,17.03,CAD,merchant_039,device_023,completed,2026-06-19 09:28:39.071006+00:00,approve
tx_00007941,user_0476,24.44,CAD,merchant_091,device_191,completed,2026-05-05 07:57:55.071006+00:00,approve
tx_00004164,user_0357,132.91,GBP,merchant_019,device_163,completed,2026-05-21 07:16:08.071006+00:00,approve
tx_00005971,user_0120,29.42,GBP,merchant_059,device_127,completed,2026-06-03 01:35:21.071006+00:00,approve
tx_00003579,user_0038,67.37,EUR,merchant_020,device_173,completed,2026-06-19 06:18:08.071006+00:00,approve
tx_00002832,user_0150,56.5,USD,merchant_055,device_110,completed,2026-06-20 16:12:19.071006+00:00,approve
tx_00005449,user_0083,284.54,GBP,merchant_036,device_134,completed,2026-06-04 11:14:57.071006+00:00,approve
tx_00003472,user_0367,4.17,USD,merchant_075,device_022,completed,2026-05-20 11:03:37.071006+00:00,approve
tx_00006327,user_0357,1.41,CAD,merchant_036,device_000,completed,2026-04-28 22:29:19.071006+00:00,approve
tx_00000137,user_0015,42.1,EUR,merchant_008,device_070,completed,2026-05-10 08:16:14.071006+00:00,approve
tx_00007043,user_0434,35.03,EUR,merchant_085,device_195,completed,2026-05-16 23:08:41.071006+00:00,approve
tx_00004892,user_0029,103.41,EUR,merchant_054,device_025,completed,2026-05-26 17:19:06.071006+00:00,approve
tx_00002180,user_0349,9.12,EUR,merchant_053,device_160,completed,2026-06-07 06:52:20.071006+00:00,approve
tx_00007730,user_0277,71.94,GBP,merchant_091,device_043,completed,2026-06-16 18:27:27.071006+00:00,approve
tx_00003177,user_0148,58.32,USD,merchant_018,device_164,completed,2026-05-04 16:16:19.071006+00:00,approve
tx_00004854,user_0027,10.48,EUR,merchant_031,device_099,completed,2026-06-09 05:25:45.071006+00:00,approve
tx_00004637,user_0248,30.31,USD,merchant_020,device_199,completed,2026-05-28 11:20:31.071006+00:00,approve
tx_00005115,user_0131,32.99,EUR,merchant_099,device_135,completed,2026-05-27 13:10:40.071006+00:00,approve
tx_00007648,user_0274,49.53,EUR,merchant_045,device_036,completed,2026-06-07 11:41:42.071006+00:00,approve
tx_00004261,user_0101,66.69,USD,merchant_072,device_153,completed,2026-05-15 04:31:47.071006+00:00,approve
tx_00001331,user_0358,326.74,GBP,merchant_012,device_134,completed,2026-06-03 17:16:10.071006+00:00,approve
tx_00007002,user_0484,90.97,CAD,merchant_029,device_103,completed,2026-05-15 23:02:29.071006+00:00,approve
tx_00006941,user_0219,23.56,GBP,merchant_002,device_197,completed,2026-05-17 17:08:08.071006+00:00,approve
tx_00008017,user_0080,31.16,EUR,merchant_095,device_046,completed,2026-06-06 11:11:47.071006+00:00,approve
tx_00006241,user_0081,3.57,GBP,merchant_063,device_161,completed,2026-05-01 05:57:37.071006+00:00,approve
tx_00000487,user_0048,351.24,USD,merchant_076,device_088,completed,2026-05-19 05:48:23.103132+00:00,block
tx_00006881,user_0132,29.4,CAD,merchant_028,device_188,completed,2026-06-13 08:54:33.071006+00:00,approve
tx_00004530,user_0015,23.3,GBP,merchant_019,device_118,completed,2026-05-13 05:51:42.071006+00:00,approve
tx_00004673,user_0434,28.35,CAD,merchant_091,device_092,completed,2026-05-15 02:50:48.071006+00:00,approve
tx_00006996,user_0170,3.52,CAD,merchant_068,device_033,completed,2026-05-21 21:15:22.071006+00:00,approve
tx_00001252,user_0037,213.64,EUR,merchant_016,device_177,completed,2026-05-26 22:52:28.071006+00:00,approve
tx_00003374,user_0336,12.77,GBP,merchant_010,device_094,completed,2026-04-28 19:14:55.071006+00:00,approve
tx_00002814,user_0099,147.96,CAD,merchant_074,device_091,completed,2026-06-17 18:26:10.071006+00:00,approve
tx_00004719,user_0075,20.92,GBP,merchant_087,device_107,completed,2026-06-05 19:39:28.071006+00:00,approve
tx_00006544,user_0086,70.54,CAD,merchant_074,device_036,completed,2026-05-08 02:53:42.071006+00:00,approve
tx_00004858,user_0131,32.55,GBP,merchant_088,device_197,completed,2026-05-26 10:16:14.071006+00:00,approve
tx_00007901,user_0212,120.65,CAD,merchant_098,device_004,completed,2026-05-02 20:09:35.071006+00:00,approve
tx_00008580,user_0098,42.46,GBP,merchant_072,device_131,completed,2026-05-22 02:58:02.071006+00:00,approve
tx_00008427,user_0056,11.68,CAD,merchant_047,device_009,completed,2026-06-08 23:50:26.071006+00:00,approve
tx_00001077,user_0082,93.75,GBP,merchant_008,device_110,completed,2026-06-17 13:17:09.071006+00:00,approve
tx_00004363,user_0483,4.62,CAD,merchant_092,device_050,completed,2026-05-14 18:38:32.071006+00:00,approve
tx_00000770,user_0325,33.31,USD,merchant_095,device_175,completed,2026-06-23 15:09:35.071006+00:00,approve
tx_00008865,user_0415,84.23,USD,merchant_093,device_005,completed,2026-06-10 02:10:21.071006+00:00,approve
tx_00000249,user_0020,15.58,CAD,merchant_095,device_160,completed,2026-06-07 23:36:26.071006+00:00,approve
tx_00007239,user_0482,239.14,CAD,merchant_076,device_154,completed,2026-06-05 01:02:09.071006+00:00,approve
tx_00003419,user_0142,42.87,GBP,merchant_009,device_051,completed,2026-04-27 12:34:46.071006+00:00,approve
tx_00004976,user_0286,27.01,EUR,merchant_096,device_171,completed,2026-05-29 18:14:06.071006+00:00,approve
tx_00004544,user_0223,138.24,USD,merchant_022,device_154,completed,2026-06-09 08:08:37.071006+00:00,approve
tx_00005565,user_0318,31.01,EUR,merchant_041,device_137,completed,2026-06-17 12:50:30.071006+00:00,approve
tx_00007939,user_0071,45.07,GBP,merchant_046,device_041,completed,2026-05-14 14:31:40.071006+00:00,approve
tx_00000716,user_0258,31.95,CAD,merchant_004,device_029,completed,2026-06-19 21:33:47.071006+00:00,approve
tx_00000152,user_0384,1.84,EUR,merchant_072,device_137,completed,2026-05-01 01:56:33.103132+00:00,block
tx_00002048,user_0375,5.35,EUR,merchant_085,device_025,completed,2026-04-29 03:03:41.071006+00:00,approve
tx_00005997,user_0489,58.66,USD,merchant_057,device_192,completed,2026-05-05 23:00:31.071006+00:00,approve
tx_00006600,user_0067,23.03,USD,merchant_019,device_051,completed,2026-04-26 08:22:05.071006+00:00,approve
tx_00007245,user_0225,22.51,CAD,merchant_058,device_089,completed,2026-06-05 02:31:59.071006+00:00,approve
tx_00004178,user_0230,317.42,GBP,merchant_003,device_146,completed,2026-05-21 09:09:57.071006+00:00,approve
tx_00004809,user_0402,8.4,USD,merchant_017,device_177,completed,2026-05-01 01:43:38.071006+00:00,approve
tx_00009482,user_0008,53.66,CAD,merchant_011,device_030,completed,2026-06-05 11:47:30.071006+00:00,approve
tx_00007140,user_0089,16.61,CAD,merchant_069,device_159,completed,2026-06-22 15:40:28.071006+00:00,approve
tx_00007190,user_0237,165.96,EUR,merchant_060,device_134,completed,2026-06-10 11:24:01.071006+00:00,approve
tx_00001460,user_0395,17.77,CAD,merchant_085,device_027,completed,2026-05-17 13:04:12.071006+00:00,approve
tx_00005989,user_0281,121.93,EUR,merchant_020,device_013,completed,2026-04-26 06:56:50.071006+00:00,approve
tx_00002000,user_0439,6.66,GBP,merchant_051,device_181,completed,2026-05-19 14:50:11.071006+00:00,approve
tx_00008175,user_0308,90.82,CAD,merchant_029,device_052,completed,2026-06-06 02:09:51.071006+00:00,approve
tx_00000404,user_0249,13.13,CAD,merchant_010,device_108,completed,2026-05-31 04:11:47.071006+00:00,approve
tx_00000384,user_0015,17.95,USD,merchant_014,device_067,completed,2026-04-27 15:54:17.071006+00:00,approve
tx_00009448,user_0386,10.13,GBP,merchant_041,device_084,completed,2026-05-05 17:21:39.071006+00:00,approve
tx_00009487,user_0142,6.78,CAD,merchant_056,device_173,completed,2026-05-27 03:08:36.071006+00:00,approve
tx_00001633,user_0440,55.4,USD,merchant_072,device_009,completed,2026-06-14 08:09:34.071006+00:00,approve
tx_00000353,user_0111,22.32,USD,merchant_069,device_003,completed,2026-05-11 04:08:42.103132+00:00,block
tx_00004784,user_0422,25.76,EUR,merchant_031,device_099,completed,2026-05-22 09:00:23.071006+00:00,approve
tx_00009456,user_0029,314.77,EUR,merchant_014,device_042,completed,2026-06-09 08:26:22.071006+00:00,approve
tx_00006970,user_0099,14.81,EUR,merchant_046,device_133,completed,2026-06-05 05:18:37.071006+00:00,approve
tx_00003925,user_0285,28.35,CAD,merchant_034,device_188,completed,2026-05-16 05:02:45.071006+00:00,approve
tx_00004158,user_0099,205.17,CAD,merchant_051,device_125,completed,2026-05-24 08:14:17.071006+00:00,approve
tx_00007449,user_0409,20.08,GBP,merchant_061,device_122,completed,2026-05-25 16:04:28.071006+00:00,approve
tx_00008415,user_0030,28.97,GBP,merchant_085,device_008,completed,2026-05-16 10:54:49.071006+00:00,approve
tx_00002193,user_0109,3.08,CAD,merchant_068,device_162,completed,2026-06-07 14:46:28.071006+00:00,approve
tx_00001015,user_0418,4.9,CAD,merchant_066,device_085,completed,2026-05-15 11:27:56.071006+00:00,approve
tx_00005124,user_0057,266.41,USD,merchant_041,device_010,completed,2026-05-30 08:33:08.071006+00:00,approve
tx_00007418,user_0440,37.68,USD,merchant_015,device_030,completed,2026-06-10 08:23:26.071006+00:00,approve
tx_00007409,user_0030,48.45,CAD,merchant_089,device_086,completed,2026-06-21 04:23:31.071006+00:00,approve
tx_00008989,user_0135,41.88,CAD,merchant_002,device_073,completed,2026-05-08 00:18:02.071006+00:00,approve
tx_00002871,user_0487,43.67,EUR,merchant_003,device_184,completed,2026-05-02 11:31:27.071006+00:00,approve
tx_00000009,user_0047,95.31,CAD,merchant_016,device_149,completed,2026-06-13 16:54:43.071006+00:00,approve
tx_00001838,user_0111,44.66,CAD,merchant_006,device_194,completed,2026-05-31 15:45:00.071006+00:00,approve
tx_00004804,user_0345,20.66,USD,merchant_086,device_058,completed,2026-05-01 09:27:16.071006+00:00,approve
tx_00000255,user_0072,26.94,GBP,merchant_088,device_056,completed,2026-05-07 12:10:17.071006+00:00,approve
tx_00007026,user_0122,30.37,EUR,merchant_021,device_049,completed,2026-05-16 12:59:30.071006+00:00,approve
tx_00005713,user_0330,10.27,USD,merchant_095,device_021,completed,2026-06-02 16:21:03.071006+00:00,approve
tx_00003324,user_0216,49.49,GBP,merchant_059,device_017,completed,2026-05-11 15:54:43.071006+00:00,approve
tx_00007714,user_0072,58.4,GBP,merchant_079,device_081,completed,2026-06-01 19:09:42.071006+00:00,approve
tx_00001581,user_0108,82.55,EUR,merchant_028,device_145,completed,2026-06-12 20:42:39.071006+00:00,approve
tx_00000924,user_0124,59.89,EUR,merchant_048,device_175,completed,2026-05-07 00:19:17.071006+00:00,approve
tx_00002779,user_0022,18.82,EUR,merchant_014,device_110,completed,2026-05-05 08:00:11.071006+00:00,approve
tx_00007891,user_0440,23.89,EUR,merchant_033,device_127,completed,2026-06-02 09:10:40.071006+00:00,approve
tx_00006132,user_0456,18.48,EUR,merchant_031,device_113,completed,2026-06-14 04:34:52.071006+00:00,approve
tx_00005320,user_0157,112.85,USD,merchant_043,device_101,completed,2026-06-20 00:08:10.071006+00:00,approve
tx_00007312,user_0251,32.66,EUR,merchant_097,device_016,completed,2026-06-04 17:01:49.071006+00:00,approve
tx_00007102,user_0323,643.95,EUR,merchant_063,device_059,completed,2026-05-29 07:16:37.071006+00:00,approve
tx_00006042,user_0175,3.13,GBP,merchant_016,device_038,completed,2026-06-03 08:05:00.071006+00:00,approve
tx_00003775,user_0094,111.11,USD,merchant_025,device_159,completed,2026-06-01 15:59:24.071006+00:00,approve
tx_00004835,user_0263,13.43,CAD,merchant_078,device_040,completed,2026-06-15 19:27:31.071006+00:00,approve
tx_00004964,user_0472,19.46,EUR,merchant_085,device_176,completed,2026-06-18 20:07:46.071006+00:00,approve
tx_00000539,user_0010,19.72,GBP,merchant_013,device_050,completed,2026-05-15 18:05:24.071006+00:00,approve
